Unnamed: 0,pickup_time,region,count
921128,2016-06-16 08:00:00,1129,486.0
921129,2016-06-16 08:00:00,1130,348.0
921130,2016-06-16 08:00:00,1131,209.0
921131,2016-06-16 08:00:00,1132,64.0
921171,2016-06-16 08:00:00,1172,25.0
921172,2016-06-16 08:00:00,1173,91.0
921173,2016-06-16 08:00:00,1174,85.0
921174,2016-06-16 08:00:00,1175,26.0
921175,2016-06-16 08:00:00,1176,27.0
921176,2016-06-16 08:00:00,1177,164.0
921177,2016-06-16 08:00:00,1178,295.0
921178,2016-06-16 08:00:00,1179,605.0
921179,2016-06-16 08:00:00,1180,617.0
921180,2016-06-16 08:00:00,1181,957.0
921181,2016-06-16 08:00:00,1182,452.0
921182,2016-06-16 08:00:00,1183,166.0
921183,2016-06-16 08:00:00,1184,20.0
921220,2016-06-16 08:00:00,1221,8.0
921221,2016-06-16 08:00:00,1222,10.0
921222,2016-06-16 08:00:00,1223,20.0
921223,2016-06-16 08:00:00,1224,54.0
921224,2016-06-16 08:00:00,1225,20.0
921226,2016-06-16 08:00:00,1227,105.0
921227,2016-06-16 08:00:00,1228,195.0
921228,2016-06-16 08:00:00,1229,524.0
921229,2016-06-16 08:00:00,1230,1005.0
921230,2016-06-16 08:00:00,1231,953.0
921231,2016-06-16 08:00:00,1232,826.0
921232,2016-06-16 08:00:00,1233,728.0
921233,2016-06-16 08:00:00,1234,402.0
921234,2016-06-16 08:00:00,1235,118.0
921271,2016-06-16 08:00:00,1272,11.0
921272,2016-06-16 08:00:00,1273,8.0
921273,2016-06-16 08:00:00,1274,10.0
921277,2016-06-16 08:00:00,1278,13.0
921278,2016-06-16 08:00:00,1279,72.0
921279,2016-06-16 08:00:00,1280,398.0
921280,2016-06-16 08:00:00,1281,1189.0
921281,2016-06-16 08:00:00,1282,791.0
921282,2016-06-16 08:00:00,1283,332.0
921283,2016-06-16 08:00:00,1284,113.0
921284,2016-06-16 08:00:00,1285,306.0
921285,2016-06-16 08:00:00,1286,267.0
921286,2016-06-16 08:00:00,1287,142.0
921325,2016-06-16 08:00:00,1326,10.0
921326,2016-06-16 08:00:00,1327,6.0
921330,2016-06-16 08:00:00,1331,144.0
921331,2016-06-16 08:00:00,1332,787.0
921332,2016-06-16 08:00:00,1333,1073.0
921333,2016-06-16 08:00:00,1334,804.0
921334,2016-06-16 08:00:00,1335,195.0
921335,2016-06-16 08:00:00,1336,126.0
921336,2016-06-16 08:00:00,1337,177.0
921337,2016-06-16 08:00:00,1338,58.0
921338,2016-06-16 08:00:00,1339,14.0
921375,2016-06-16 08:00:00,1376,1.0
921376,2016-06-16 08:00:00,1377,2.0
921377,2016-06-16 08:00:00,1378,4.0
921379,2016-06-16 08:00:00,1380,9.0
921381,2016-06-16 08:00:00,1382,31.0
921382,2016-06-16 08:00:00,1383,575.0
921383,2016-06-16 08:00:00,1384,521.0
921384,2016-06-16 08:00:00,1385,515.0
921385,2016-06-16 08:00:00,1386,54.0
921386,2016-06-16 08:00:00,1387,57.0
921387,2016-06-16 08:00:00,1388,40.0
921388,2016-06-16 08:00:00,1389,24.0
921389,2016-06-16 08:00:00,1390,31.0
921425,2016-06-16 08:00:00,1426,1.0
921430,2016-06-16 08:00:00,1431,28.0
921433,2016-06-16 08:00:00,1434,25.0
921434,2016-06-16 08:00:00,1435,15.0
921435,2016-06-16 08:00:00,1436,44.0
921436,2016-06-16 08:00:00,1437,53.0
921437,2016-06-16 08:00:00,1438,26.0
921438,2016-06-16 08:00:00,1439,19.0
921440,2016-06-16 08:00:00,1441,20.0
921441,2016-06-16 08:00:00,1442,23.0
921479,2016-06-16 08:00:00,1480,28.0
921481,2016-06-16 08:00:00,1482,21.0
921482,2016-06-16 08:00:00,1483,31.0
921529,2016-06-16 08:00:00,1530,40.0
921531,2016-06-16 08:00:00,1532,9.0
921532,2016-06-16 08:00:00,1533,15.0
921579,2016-06-16 08:00:00,1580,13.0
921629,2016-06-16 08:00:00,1630,11.0
921683,2016-06-16 08:00:00,1684,1.0
921732,2016-06-16 08:00:00,1733,9.0
921733,2016-06-16 08:00:00,1734,181.0
921782,2016-06-16 08:00:00,1783,158.0
922067,2016-06-16 08:00:00,2068,58.0
922068,2016-06-16 08:00:00,2069,12.0
922117,2016-06-16 08:00:00,2118,95.0
922118,2016-06-16 08:00:00,2119,62.0
922167,2016-06-16 08:00:00,2168,4.0
923574,2016-06-16 09:00:00,1075,70.0
923575,2016-06-16 09:00:00,1076,200.0
923576,2016-06-16 09:00:00,1077,162.0
923624,2016-06-16 09:00:00,1125,113.0
923625,2016-06-16 09:00:00,1126,284.0
923626,2016-06-16 09:00:00,1127,378.0
923627,2016-06-16 09:00:00,1128,291.0
923628,2016-06-16 09:00:00,1129,456.0
923629,2016-06-16 09:00:00,1130,381.0
923630,2016-06-16 09:00:00,1131,192.0
923631,2016-06-16 09:00:00,1132,100.0
923671,2016-06-16 09:00:00,1172,10.0
923672,2016-06-16 09:00:00,1173,49.0
923673,2016-06-16 09:00:00,1174,55.0
923674,2016-06-16 09:00:00,1175,20.0
923675,2016-06-16 09:00:00,1176,26.0
923676,2016-06-16 09:00:00,1177,153.0
923677,2016-06-16 09:00:00,1178,333.0
923678,2016-06-16 09:00:00,1179,662.0
923679,2016-06-16 09:00:00,1180,717.0
923680,2016-06-16 09:00:00,1181,1061.0
923681,2016-06-16 09:00:00,1182,522.0
923682,2016-06-16 09:00:00,1183,165.0
923683,2016-06-16 09:00:00,1184,29.0
923720,2016-06-16 09:00:00,1221,7.0
923721,2016-06-16 09:00:00,1222,0.0
923722,2016-06-16 09:00:00,1223,17.0
923723,2016-06-16 09:00:00,1224,47.0
923724,2016-06-16 09:00:00,1225,14.0
923726,2016-06-16 09:00:00,1227,118.0
923727,2016-06-16 09:00:00,1228,284.0
923728,2016-06-16 09:00:00,1229,525.0
923729,2016-06-16 09:00:00,1230,930.0
923730,2016-06-16 09:00:00,1231,975.0
923731,2016-06-16 09:00:00,1232,840.0
923732,2016-06-16 09:00:00,1233,658.0
923733,2016-06-16 09:00:00,1234,465.0
923734,2016-06-16 09:00:00,1235,190.0
923771,2016-06-16 09:00:00,1272,5.0
923772,2016-06-16 09:00:00,1273,14.0
923773,2016-06-16 09:00:00,1274,10.0
923777,2016-06-16 09:00:00,1278,12.0
923778,2016-06-16 09:00:00,1279,52.0
923779,2016-06-16 09:00:00,1280,334.0
923780,2016-06-16 09:00:00,1281,834.0
923781,2016-06-16 09:00:00,1282,917.0
923782,2016-06-16 09:00:00,1283,295.0
923783,2016-06-16 09:00:00,1284,111.0
923784,2016-06-16 09:00:00,1285,337.0
923785,2016-06-16 09:00:00,1286,299.0
923786,2016-06-16 09:00:00,1287,113.0
923825,2016-06-16 09:00:00,1326,4.0
923826,2016-06-16 09:00:00,1327,5.0
923830,2016-06-16 09:00:00,1331,112.0
923831,2016-06-16 09:00:00,1332,577.0
923832,2016-06-16 09:00:00,1333,879.0
923833,2016-06-16 09:00:00,1334,766.0
923834,2016-06-16 09:00:00,1335,168.0
923835,2016-06-16 09:00:00,1336,106.0
923836,2016-06-16 09:00:00,1337,85.0
923837,2016-06-16 09:00:00,1338,31.0
923838,2016-06-16 09:00:00,1339,14.0
923875,2016-06-16 09:00:00,1376,1.0
923876,2016-06-16 09:00:00,1377,2.0
923877,2016-06-16 09:00:00,1378,8.0
923879,2016-06-16 09:00:00,1380,6.0
923881,2016-06-16 09:00:00,1382,30.0
923882,2016-06-16 09:00:00,1383,524.0
923883,2016-06-16 09:00:00,1384,572.0
923884,2016-06-16 09:00:00,1385,403.0
923885,2016-06-16 09:00:00,1386,42.0
923886,2016-06-16 09:00:00,1387,28.0
923887,2016-06-16 09:00:00,1388,15.0
923888,2016-06-16 09:00:00,1389,20.0
923889,2016-06-16 09:00:00,1390,17.0
923925,2016-06-16 09:00:00,1426,0.0
923930,2016-06-16 09:00:00,1431,16.0
923933,2016-06-16 09:00:00,1434,23.0
923934,2016-06-16 09:00:00,1435,8.0
923935,2016-06-16 09:00:00,1436,25.0
923936,2016-06-16 09:00:00,1437,26.0
923937,2016-06-16 09:00:00,1438,18.0
923938,2016-06-16 09:00:00,1439,6.0
923940,2016-06-16 09:00:00,1441,10.0
923941,2016-06-16 09:00:00,1442,11.0
923979,2016-06-16 09:00:00,1480,19.0
923981,2016-06-16 09:00:00,1482,14.0
923982,2016-06-16 09:00:00,1483,27.0
924029,2016-06-16 09:00:00,1530,17.0
924031,2016-06-16 09:00:00,1532,4.0
924032,2016-06-16 09:00:00,1533,7.0
924079,2016-06-16 09:00:00,1580,7.0
924129,2016-06-16 09:00:00,1630,2.0
924183,2016-06-16 09:00:00,1684,20.0
924232,2016-06-16 09:00:00,1733,10.0
924233,2016-06-16 09:00:00,1734,255.0
924282,2016-06-16 09:00:00,1783,203.0
924567,2016-06-16 09:00:00,2068,33.0
924568,2016-06-16 09:00:00,2069,12.0
924617,2016-06-16 09:00:00,2118,61.0
924618,2016-06-16 09:00:00,2119,46.0
924667,2016-06-16 09:00:00,2168,1.0
926074,2016-06-16 10:00:00,1075,78.0
926075,2016-06-16 10:00:00,1076,182.0
926076,2016-06-16 10:00:00,1077,117.0
926124,2016-06-16 10:00:00,1125,67.0
926125,2016-06-16 10:00:00,1126,164.0
926126,2016-06-16 10:00:00,1127,332.0
926127,2016-06-16 10:00:00,1128,342.0
926128,2016-06-16 10:00:00,1129,323.0
926129,2016-06-16 10:00:00,1130,336.0
926130,2016-06-16 10:00:00,1131,149.0
926131,2016-06-16 10:00:00,1132,86.0
926171,2016-06-16 10:00:00,1172,3.0
926172,2016-06-16 10:00:00,1173,13.0
926173,2016-06-16 10:00:00,1174,13.0
926174,2016-06-16 10:00:00,1175,2.0
926175,2016-06-16 10:00:00,1176,17.0
926176,2016-06-16 10:00:00,1177,125.0
926177,2016-06-16 10:00:00,1178,257.0
926178,2016-06-16 10:00:00,1179,540.0
926179,2016-06-16 10:00:00,1180,684.0
926180,2016-06-16 10:00:00,1181,968.0
926181,2016-06-16 10:00:00,1182,502.0
926182,2016-06-16 10:00:00,1183,109.0
926183,2016-06-16 10:00:00,1184,24.0
926220,2016-06-16 10:00:00,1221,2.0
926221,2016-06-16 10:00:00,1222,2.0
926222,2016-06-16 10:00:00,1223,5.0
926223,2016-06-16 10:00:00,1224,18.0
926224,2016-06-16 10:00:00,1225,4.0
926226,2016-06-16 10:00:00,1227,102.0
926227,2016-06-16 10:00:00,1228,232.0
926228,2016-06-16 10:00:00,1229,436.0
926229,2016-06-16 10:00:00,1230,728.0
926230,2016-06-16 10:00:00,1231,945.0
926231,2016-06-16 10:00:00,1232,799.0
926232,2016-06-16 10:00:00,1233,608.0
926233,2016-06-16 10:00:00,1234,469.0
926234,2016-06-16 10:00:00,1235,248.0
926271,2016-06-16 10:00:00,1272,4.0
926272,2016-06-16 10:00:00,1273,0.0
926273,2016-06-16 10:00:00,1274,3.0
926277,2016-06-16 10:00:00,1278,17.0
926278,2016-06-16 10:00:00,1279,48.0
926279,2016-06-16 10:00:00,1280,219.0
926280,2016-06-16 10:00:00,1281,723.0
926281,2016-06-16 10:00:00,1282,1112.0
926282,2016-06-16 10:00:00,1283,329.0
926283,2016-06-16 10:00:00,1284,118.0
926284,2016-06-16 10:00:00,1285,368.0
926285,2016-06-16 10:00:00,1286,305.0
926286,2016-06-16 10:00:00,1287,89.0
926325,2016-06-16 10:00:00,1326,5.0
926326,2016-06-16 10:00:00,1327,3.0
926330,2016-06-16 10:00:00,1331,81.0
926331,2016-06-16 10:00:00,1332,442.0
926332,2016-06-16 10:00:00,1333,731.0
926333,2016-06-16 10:00:00,1334,711.0
926334,2016-06-16 10:00:00,1335,176.0
926335,2016-06-16 10:00:00,1336,100.0
926336,2016-06-16 10:00:00,1337,87.0
926337,2016-06-16 10:00:00,1338,30.0
926338,2016-06-16 10:00:00,1339,11.0
926375,2016-06-16 10:00:00,1376,0.0
926376,2016-06-16 10:00:00,1377,4.0
926377,2016-06-16 10:00:00,1378,2.0
926379,2016-06-16 10:00:00,1380,6.0
926381,2016-06-16 10:00:00,1382,39.0
926382,2016-06-16 10:00:00,1383,420.0
926383,2016-06-16 10:00:00,1384,568.0
926384,2016-06-16 10:00:00,1385,381.0
926385,2016-06-16 10:00:00,1386,51.0
926386,2016-06-16 10:00:00,1387,10.0
926387,2016-06-16 10:00:00,1388,11.0
926388,2016-06-16 10:00:00,1389,7.0
926389,2016-06-16 10:00:00,1390,13.0
926425,2016-06-16 10:00:00,1426,0.0
926430,2016-06-16 10:00:00,1431,8.0
926433,2016-06-16 10:00:00,1434,20.0
926434,2016-06-16 10:00:00,1435,10.0
926435,2016-06-16 10:00:00,1436,24.0
926436,2016-06-16 10:00:00,1437,19.0
926437,2016-06-16 10:00:00,1438,4.0
926438,2016-06-16 10:00:00,1439,6.0
926440,2016-06-16 10:00:00,1441,0.0
926441,2016-06-16 10:00:00,1442,7.0
926479,2016-06-16 10:00:00,1480,10.0
926481,2016-06-16 10:00:00,1482,4.0
926482,2016-06-16 10:00:00,1483,10.0
926529,2016-06-16 10:00:00,1530,12.0
926531,2016-06-16 10:00:00,1532,2.0
926532,2016-06-16 10:00:00,1533,2.0
926579,2016-06-16 10:00:00,1580,4.0
926629,2016-06-16 10:00:00,1630,2.0
926683,2016-06-16 10:00:00,1684,23.0
926732,2016-06-16 10:00:00,1733,6.0
926733,2016-06-16 10:00:00,1734,366.0
926782,2016-06-16 10:00:00,1783,241.0
927067,2016-06-16 10:00:00,2068,49.0
927068,2016-06-16 10:00:00,2069,3.0
927117,2016-06-16 10:00:00,2118,60.0
927118,2016-06-16 10:00:00,2119,62.0
927167,2016-06-16 10:00:00,2168,1.0
928574,2016-06-16 11:00:00,1075,65.0
928575,2016-06-16 11:00:00,1076,192.0
928576,2016-06-16 11:00:00,1077,106.0
928624,2016-06-16 11:00:00,1125,69.0
928625,2016-06-16 11:00:00,1126,227.0
928626,2016-06-16 11:00:00,1127,335.0
928627,2016-06-16 11:00:00,1128,334.0
928628,2016-06-16 11:00:00,1129,229.0
928629,2016-06-16 11:00:00,1130,279.0
928630,2016-06-16 11:00:00,1131,151.0
928631,2016-06-16 11:00:00,1132,140.0
928671,2016-06-16 11:00:00,1172,4.0
928672,2016-06-16 11:00:00,1173,8.0
928673,2016-06-16 11:00:00,1174,24.0
928674,2016-06-16 11:00:00,1175,3.0
928675,2016-06-16 11:00:00,1176,14.0
928676,2016-06-16 11:00:00,1177,102.0
928677,2016-06-16 11:00:00,1178,293.0
928678,2016-06-16 11:00:00,1179,515.0
928679,2016-06-16 11:00:00,1180,643.0
928680,2016-06-16 11:00:00,1181,950.0
928681,2016-06-16 11:00:00,1182,407.0
928682,2016-06-16 11:00:00,1183,112.0
928683,2016-06-16 11:00:00,1184,32.0
928720,2016-06-16 11:00:00,1221,0.0
928721,2016-06-16 11:00:00,1222,0.0
928722,2016-06-16 11:00:00,1223,8.0
928723,2016-06-16 11:00:00,1224,20.0
928724,2016-06-16 11:00:00,1225,5.0
928726,2016-06-16 11:00:00,1227,68.0
928727,2016-06-16 11:00:00,1228,169.0
928728,2016-06-16 11:00:00,1229,381.0
928729,2016-06-16 11:00:00,1230,753.0
928730,2016-06-16 11:00:00,1231,1050.0
928731,2016-06-16 11:00:00,1232,907.0
928732,2016-06-16 11:00:00,1233,577.0
928733,2016-06-16 11:00:00,1234,467.0
928734,2016-06-16 11:00:00,1235,229.0
928771,2016-06-16 11:00:00,1272,2.0
928772,2016-06-16 11:00:00,1273,2.0
928773,2016-06-16 11:00:00,1274,3.0
928777,2016-06-16 11:00:00,1278,15.0
928778,2016-06-16 11:00:00,1279,61.0
928779,2016-06-16 11:00:00,1280,250.0
928780,2016-06-16 11:00:00,1281,861.0
928781,2016-06-16 11:00:00,1282,1311.0
928782,2016-06-16 11:00:00,1283,319.0
928783,2016-06-16 11:00:00,1284,117.0
928784,2016-06-16 11:00:00,1285,301.0
928785,2016-06-16 11:00:00,1286,292.0
928786,2016-06-16 11:00:00,1287,92.0
928825,2016-06-16 11:00:00,1326,8.0
928826,2016-06-16 11:00:00,1327,2.0
928830,2016-06-16 11:00:00,1331,67.0
928831,2016-06-16 11:00:00,1332,399.0
928832,2016-06-16 11:00:00,1333,658.0
928833,2016-06-16 11:00:00,1334,728.0
928834,2016-06-16 11:00:00,1335,204.0
928835,2016-06-16 11:00:00,1336,80.0
928836,2016-06-16 11:00:00,1337,60.0
928837,2016-06-16 11:00:00,1338,41.0
928838,2016-06-16 11:00:00,1339,2.0
928875,2016-06-16 11:00:00,1376,0.0
928876,2016-06-16 11:00:00,1377,4.0
928877,2016-06-16 11:00:00,1378,0.0
928879,2016-06-16 11:00:00,1380,3.0
928881,2016-06-16 11:00:00,1382,54.0
928882,2016-06-16 11:00:00,1383,357.0
928883,2016-06-16 11:00:00,1384,549.0
928884,2016-06-16 11:00:00,1385,328.0
928885,2016-06-16 11:00:00,1386,44.0
928886,2016-06-16 11:00:00,1387,13.0
928887,2016-06-16 11:00:00,1388,14.0
928888,2016-06-16 11:00:00,1389,8.0
928889,2016-06-16 11:00:00,1390,8.0
928925,2016-06-16 11:00:00,1426,1.0
928930,2016-06-16 11:00:00,1431,10.0
928933,2016-06-16 11:00:00,1434,11.0
928934,2016-06-16 11:00:00,1435,3.0
928935,2016-06-16 11:00:00,1436,20.0
928936,2016-06-16 11:00:00,1437,13.0
928937,2016-06-16 11:00:00,1438,7.0
928938,2016-06-16 11:00:00,1439,5.0
928940,2016-06-16 11:00:00,1441,2.0
928941,2016-06-16 11:00:00,1442,5.0
928979,2016-06-16 11:00:00,1480,7.0
928981,2016-06-16 11:00:00,1482,7.0
928982,2016-06-16 11:00:00,1483,9.0
929029,2016-06-16 11:00:00,1530,11.0
929031,2016-06-16 11:00:00,1532,2.0
929032,2016-06-16 11:00:00,1533,5.0
929079,2016-06-16 11:00:00,1580,0.0
929129,2016-06-16 11:00:00,1630,2.0
929183,2016-06-16 11:00:00,1684,33.0
929232,2016-06-16 11:00:00,1733,7.0
929233,2016-06-16 11:00:00,1734,320.0
929282,2016-06-16 11:00:00,1783,286.0
929567,2016-06-16 11:00:00,2068,75.0
929568,2016-06-16 11:00:00,2069,5.0
929617,2016-06-16 11:00:00,2118,98.0
929618,2016-06-16 11:00:00,2119,64.0
929667,2016-06-16 11:00:00,2168,0.0
931074,2016-06-16 12:00:00,1075,104.0
931075,2016-06-16 12:00:00,1076,204.0
931076,2016-06-16 12:00:00,1077,118.0
931124,2016-06-16 12:00:00,1125,71.0
931125,2016-06-16 12:00:00,1126,242.0
931126,2016-06-16 12:00:00,1127,324.0
931127,2016-06-16 12:00:00,1128,322.0
931128,2016-06-16 12:00:00,1129,255.0
931129,2016-06-16 12:00:00,1130,327.0
931130,2016-06-16 12:00:00,1131,154.0
931131,2016-06-16 12:00:00,1132,180.0
931171,2016-06-16 12:00:00,1172,1.0
931172,2016-06-16 12:00:00,1173,8.0
931173,2016-06-16 12:00:00,1174,16.0
931174,2016-06-16 12:00:00,1175,3.0
931175,2016-06-16 12:00:00,1176,14.0
931176,2016-06-16 12:00:00,1177,160.0
931177,2016-06-16 12:00:00,1178,346.0
931178,2016-06-16 12:00:00,1179,533.0
931179,2016-06-16 12:00:00,1180,652.0
931180,2016-06-16 12:00:00,1181,900.0
931181,2016-06-16 12:00:00,1182,307.0
931182,2016-06-16 12:00:00,1183,113.0
931183,2016-06-16 12:00:00,1184,32.0
931220,2016-06-16 12:00:00,1221,0.0
931221,2016-06-16 12:00:00,1222,3.0
931222,2016-06-16 12:00:00,1223,4.0
931223,2016-06-16 12:00:00,1224,16.0
931224,2016-06-16 12:00:00,1225,5.0
931226,2016-06-16 12:00:00,1227,63.0
931227,2016-06-16 12:00:00,1228,158.0
931228,2016-06-16 12:00:00,1229,399.0
931229,2016-06-16 12:00:00,1230,731.0
931230,2016-06-16 12:00:00,1231,1044.0
931231,2016-06-16 12:00:00,1232,882.0
931232,2016-06-16 12:00:00,1233,642.0
931233,2016-06-16 12:00:00,1234,568.0
931234,2016-06-16 12:00:00,1235,218.0
931271,2016-06-16 12:00:00,1272,0.0
931272,2016-06-16 12:00:00,1273,2.0
931273,2016-06-16 12:00:00,1274,3.0
931277,2016-06-16 12:00:00,1278,8.0
931278,2016-06-16 12:00:00,1279,64.0
931279,2016-06-16 12:00:00,1280,234.0
931280,2016-06-16 12:00:00,1281,876.0
931281,2016-06-16 12:00:00,1282,1438.0
931282,2016-06-16 12:00:00,1283,375.0
931283,2016-06-16 12:00:00,1284,145.0
931284,2016-06-16 12:00:00,1285,369.0
931285,2016-06-16 12:00:00,1286,252.0
931286,2016-06-16 12:00:00,1287,80.0
931325,2016-06-16 12:00:00,1326,6.0
931326,2016-06-16 12:00:00,1327,6.0
931330,2016-06-16 12:00:00,1331,72.0
931331,2016-06-16 12:00:00,1332,437.0
931332,2016-06-16 12:00:00,1333,776.0
931333,2016-06-16 12:00:00,1334,824.0
931334,2016-06-16 12:00:00,1335,202.0
931335,2016-06-16 12:00:00,1336,92.0
931336,2016-06-16 12:00:00,1337,80.0
931337,2016-06-16 12:00:00,1338,45.0
931338,2016-06-16 12:00:00,1339,12.0
931375,2016-06-16 12:00:00,1376,1.0
931376,2016-06-16 12:00:00,1377,1.0
931377,2016-06-16 12:00:00,1378,2.0
931379,2016-06-16 12:00:00,1380,5.0
931381,2016-06-16 12:00:00,1382,40.0
931382,2016-06-16 12:00:00,1383,381.0
931383,2016-06-16 12:00:00,1384,496.0
931384,2016-06-16 12:00:00,1385,350.0
931385,2016-06-16 12:00:00,1386,48.0
931386,2016-06-16 12:00:00,1387,19.0
931387,2016-06-16 12:00:00,1388,12.0
931388,2016-06-16 12:00:00,1389,9.0
931389,2016-06-16 12:00:00,1390,9.0
931425,2016-06-16 12:00:00,1426,0.0
931430,2016-06-16 12:00:00,1431,13.0
931433,2016-06-16 12:00:00,1434,17.0
931434,2016-06-16 12:00:00,1435,6.0
931435,2016-06-16 12:00:00,1436,25.0
931436,2016-06-16 12:00:00,1437,15.0
931437,2016-06-16 12:00:00,1438,3.0
931438,2016-06-16 12:00:00,1439,1.0
931440,2016-06-16 12:00:00,1441,4.0
931441,2016-06-16 12:00:00,1442,11.0
931479,2016-06-16 12:00:00,1480,7.0
931481,2016-06-16 12:00:00,1482,5.0
931482,2016-06-16 12:00:00,1483,2.0
931529,2016-06-16 12:00:00,1530,3.0
931531,2016-06-16 12:00:00,1532,0.0
931532,2016-06-16 12:00:00,1533,4.0
931579,2016-06-16 12:00:00,1580,1.0
931629,2016-06-16 12:00:00,1630,0.0
931683,2016-06-16 12:00:00,1684,18.0
931732,2016-06-16 12:00:00,1733,2.0
931733,2016-06-16 12:00:00,1734,332.0
931782,2016-06-16 12:00:00,1783,282.0
932067,2016-06-16 12:00:00,2068,63.0
932068,2016-06-16 12:00:00,2069,5.0
932117,2016-06-16 12:00:00,2118,106.0
932118,2016-06-16 12:00:00,2119,70.0
932167,2016-06-16 12:00:00,2168,0.0
933574,2016-06-16 13:00:00,1075,107.0
933575,2016-06-16 13:00:00,1076,215.0
933576,2016-06-16 13:00:00,1077,135.0
933624,2016-06-16 13:00:00,1125,93.0
933625,2016-06-16 13:00:00,1126,236.0
933626,2016-06-16 13:00:00,1127,324.0
933627,2016-06-16 13:00:00,1128,340.0
933628,2016-06-16 13:00:00,1129,224.0
933629,2016-06-16 13:00:00,1130,328.0
933630,2016-06-16 13:00:00,1131,176.0
933631,2016-06-16 13:00:00,1132,182.0
933671,2016-06-16 13:00:00,1172,2.0
933672,2016-06-16 13:00:00,1173,4.0
933673,2016-06-16 13:00:00,1174,13.0
933674,2016-06-16 13:00:00,1175,8.0
933675,2016-06-16 13:00:00,1176,9.0
933676,2016-06-16 13:00:00,1177,153.0
933677,2016-06-16 13:00:00,1178,335.0
933678,2016-06-16 13:00:00,1179,583.0
933679,2016-06-16 13:00:00,1180,650.0
933680,2016-06-16 13:00:00,1181,902.0
933681,2016-06-16 13:00:00,1182,331.0
933682,2016-06-16 13:00:00,1183,112.0
933683,2016-06-16 13:00:00,1184,32.0
933720,2016-06-16 13:00:00,1221,1.0
933721,2016-06-16 13:00:00,1222,2.0
933722,2016-06-16 13:00:00,1223,7.0
933723,2016-06-16 13:00:00,1224,10.0
933724,2016-06-16 13:00:00,1225,2.0
933726,2016-06-16 13:00:00,1227,52.0
933727,2016-06-16 13:00:00,1228,165.0
933728,2016-06-16 13:00:00,1229,397.0
933729,2016-06-16 13:00:00,1230,738.0
933730,2016-06-16 13:00:00,1231,1096.0
933731,2016-06-16 13:00:00,1232,943.0
933732,2016-06-16 13:00:00,1233,676.0
933733,2016-06-16 13:00:00,1234,523.0
933734,2016-06-16 13:00:00,1235,248.0
933771,2016-06-16 13:00:00,1272,2.0
933772,2016-06-16 13:00:00,1273,2.0
933773,2016-06-16 13:00:00,1274,2.0
933777,2016-06-16 13:00:00,1278,9.0
933778,2016-06-16 13:00:00,1279,38.0
933779,2016-06-16 13:00:00,1280,214.0
933780,2016-06-16 13:00:00,1281,875.0
933781,2016-06-16 13:00:00,1282,1525.0
933782,2016-06-16 13:00:00,1283,357.0
933783,2016-06-16 13:00:00,1284,195.0
933784,2016-06-16 13:00:00,1285,345.0
933785,2016-06-16 13:00:00,1286,277.0
933786,2016-06-16 13:00:00,1287,85.0
933825,2016-06-16 13:00:00,1326,3.0
933826,2016-06-16 13:00:00,1327,3.0
933830,2016-06-16 13:00:00,1331,49.0
933831,2016-06-16 13:00:00,1332,447.0
933832,2016-06-16 13:00:00,1333,689.0
933833,2016-06-16 13:00:00,1334,853.0
933834,2016-06-16 13:00:00,1335,243.0
933835,2016-06-16 13:00:00,1336,122.0
933836,2016-06-16 13:00:00,1337,93.0
933837,2016-06-16 13:00:00,1338,44.0
933838,2016-06-16 13:00:00,1339,9.0
933875,2016-06-16 13:00:00,1376,1.0
933876,2016-06-16 13:00:00,1377,0.0
933877,2016-06-16 13:00:00,1378,4.0
933879,2016-06-16 13:00:00,1380,5.0
933881,2016-06-16 13:00:00,1382,40.0
933882,2016-06-16 13:00:00,1383,391.0
933883,2016-06-16 13:00:00,1384,538.0
933884,2016-06-16 13:00:00,1385,345.0
933885,2016-06-16 13:00:00,1386,49.0
933886,2016-06-16 13:00:00,1387,26.0
933887,2016-06-16 13:00:00,1388,12.0
933888,2016-06-16 13:00:00,1389,10.0
933889,2016-06-16 13:00:00,1390,5.0
933925,2016-06-16 13:00:00,1426,0.0
933930,2016-06-16 13:00:00,1431,8.0
933933,2016-06-16 13:00:00,1434,21.0
933934,2016-06-16 13:00:00,1435,9.0
933935,2016-06-16 13:00:00,1436,34.0
933936,2016-06-16 13:00:00,1437,19.0
933937,2016-06-16 13:00:00,1438,7.0
933938,2016-06-16 13:00:00,1439,3.0
933940,2016-06-16 13:00:00,1441,2.0
933941,2016-06-16 13:00:00,1442,8.0
933979,2016-06-16 13:00:00,1480,13.0
933981,2016-06-16 13:00:00,1482,5.0
933982,2016-06-16 13:00:00,1483,14.0
934029,2016-06-16 13:00:00,1530,5.0
934031,2016-06-16 13:00:00,1532,2.0
934032,2016-06-16 13:00:00,1533,3.0
934079,2016-06-16 13:00:00,1580,4.0
934129,2016-06-16 13:00:00,1630,0.0
934183,2016-06-16 13:00:00,1684,2.0
934232,2016-06-16 13:00:00,1733,4.0
934233,2016-06-16 13:00:00,1734,208.0
934282,2016-06-16 13:00:00,1783,121.0
934567,2016-06-16 13:00:00,2068,114.0
934568,2016-06-16 13:00:00,2069,14.0
934617,2016-06-16 13:00:00,2118,179.0
934618,2016-06-16 13:00:00,2119,102.0
934667,2016-06-16 13:00:00,2168,1.0
936074,2016-06-16 14:00:00,1075,98.0
936075,2016-06-16 14:00:00,1076,228.0
